DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1980,329.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1981,243.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1982,428.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1983,326.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1984,353.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1985,293.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1986,368.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1987,263.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1988,413.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1989,321.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1990,337.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1991,276.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1992,268.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1993,375.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1994,334.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1995,383.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1996,367.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1997,477.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1998,416.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,AT,1999,409.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1955,200.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1956,200.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1957,150.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1958,175.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1959,150.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1960,165.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1961,130.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1962,130.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1963,120.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1964,180.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1965,165.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1966,205.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1967,280.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1968,175.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1969,300.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1970,241.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1971,271.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1972,255.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1973,237.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1974,201.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1975,257.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1976,233.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1977,114.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1978,265.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1979,316.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1980,322.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1981,131.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1982,262.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1983,200.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1984,225.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1985,215.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1986,262.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1987,233.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1988,266.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1989,315.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1990,229.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1991,137.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1992,481.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1993,492.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1994,501.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1995,508.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1996,294.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1997,367.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1998,406.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BE,1999,533.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1987,339.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1988,334.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1989,458.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1990,411.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1991,145.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1992,221.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1993,110.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1994,76.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1995,149.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1996,204.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1997,161.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1998,129.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,BG,1999,92.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1987,7.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1988,7.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1989,8.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1990,8.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1991,7.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1992,12.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1993,11.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1994,7.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1995,9.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1996,10.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1997,9.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1998,11.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CY,1999,11.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1987,226.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1988,371.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1989,427.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1990,267.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1991,338.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1992,236.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1993,308.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1994,244.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1995,225.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1996,251.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1997,291.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1998,283.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,CZ,1999,264.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1965,1205.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1966,1473.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1967,2273.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1968,1569.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1969,2572.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1970,1776.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1971,1979.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1972,1238.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1973,2015.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1974,1281.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1975,2035.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1976,1487.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1977,1175.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1978,1783.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1979,1950.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1980,1880.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1981,772.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1982,2637.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1983,1313.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1984,1799.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1985,1409.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1986,2180.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1987,1077.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1988,2448.06,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1989,1726.51,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1991,780.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1992,1377.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1993,882.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1994,879.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1995,573.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1996,878.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1997,764.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1998,977.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DE,1999,1036.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1965,86.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1966,76.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1967,85.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1968,84.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1969,98.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1970,99.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1971,101.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1972,75.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1973,79.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1974,71.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1975,88.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1976,70.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1977,89.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1978,81.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1979,86.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1980,63.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1981,43.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1982,59.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1983,47.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1984,54.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1985,45.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1986,56.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1987,26.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1988,45.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1989,52.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1990,30.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1991,32.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1992,43.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1993,40.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1994,37.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1995,30.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1996,18.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1997,18.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1998,20.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,DK,1999,19.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1987,17.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1988,9.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1989,61.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1990,9.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1991,9.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1992,21.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1993,40.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1994,14.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1995,31.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1996,9.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1997,20.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1998,8.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,EE,1999,11.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1964,321.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1965,446.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1966,412.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1967,378.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1968,480.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1969,464.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1970,483.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1971,657.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1972,745.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1973,1015.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1974,1038.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1975,1078.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1976,1007.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1977,729.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1978,1072.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1979,1161.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1980,931.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1981,1062.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1982,891.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1983,1075.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1984,1028.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1985,1070.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1986,817.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1987,1043.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1988,867.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1989,810.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1990,656.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1991,516.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1992,1090.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1993,890.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1994,773.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1995,816.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1996,899.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1997,983.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1998,735.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,ES,1999,988.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1984,2.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1985,1.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1986,2.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1987,1.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1988,1.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1989,2.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1990,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1991,2.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1992,2.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1993,2.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1994,2.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1995,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1996,2.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1997,2.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1998,1.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FI,1999,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1965,3674.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1966,2796.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1967,3846.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1968,3568.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1969,3374.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1970,4040.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1971,2980.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1972,2550.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1973,3265.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1974,2757.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1975,3104.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1976,2496.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1977,1686.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1978,3100.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1979,2463.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1980,2644.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1981,1757.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1110,PR,FR,1982,3149.50,
